Testni primer za prastevilo : 96 Mnozica: Z_96
----------------------------------
Vsota: 
  0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95
 65 65 65 65 13 65 23 65 65 65 67 65  5 65 65 65 49 65 59 65 65 65  7 65 41 65 65 65 85 65 95 65 65 65 43 65 77 65 65 65 25 65 35 65 65 65 79 65 17 65 65 65 61 65 71 65 65 65 19 65 53 65 65 65  1 65 11 65 65 65 55 65 89 65 65 65 37 65 47 65 65 65 91 65 29 65 65 65 73 65 83 65 65 65 31
 66 66 66 66 90 66 78 66 66 66  6 66 42 66 66 66 66 66 54 66 66 66 78 66 18 66 66 66 42 66 30 66 66 66 54 66 90 66 66 66 18 66  6 66 66 66 30 66 66 66 66 66 90 66 78 66 66 66  6 66 42 66 66 66 66 66 54 66 66 66 78 66 18 66 66 66 42 66 30 66 66 66 54 66 90 66 66 66 18 66  6 66 66 66 30
 67 67 67 67 71 67 37 67 67 67 41 67 79 67 67 67 83 67 49 67 67 67 53 67 91 67 67 67 95 67 61 67 67 67 65 67  7 67 67 67 11 67 73 67 67 67 77 67 19 67 67 67 23 67 85 67 67 67 89 67 31 67 67 67 35 67  1 67 67 67  5 67 43 67 67 67 47 67 13 67 67 67 17 67 55 67 67 67 59 67 25 67 67 67 29
 68 68 68 68 52 68 92 68 68 68 76 68 20 68 68 68  4 68 44 68 68 68 28 68 68 68 68 68 52 68 92 68 68 68 76 68 20 68 68 68  4 68 44 68 68 68 28 68 68 68 68 68 52 68 92 68 68 68 76 68 20 68 68 68  4 68 44 68 68 68 28 68 68 68 68 68 52 68 92 68 68 68 76 68 20 68 68 68  4 68 44 68 68 68 28
 69 69 69 69 33 69 51 69 69 69 15 69 57 69 69 69 21 69 39 69 69 69  3 69 45 69 69 69  9 69 27 69 69 69 87 69 33 69 69 69 93 69 15 69 69 69 75 69 21 69 69 69 81 69  3 69 69 69 63 69  9 69 69 69 69 69 87 69 69 69 51 69 93 69 69 69 57 69 75 69 69 69 39 69 81 69 69 69 45 69 63 69 69 69 27
 70 70 70 70 14 70 10 70 70 70 50 70 94 70 70 70 38 70 34 70 70 70 74 70 22 70 70 70 62 70 58 70 70 70  2 70 46 70 70 70 86 70 82 70 70 70 26 70 70 70 70 70 14 70 10 70 70 70 50 70 94 70 70 70 38 70 34 70 70 70 74 70 22 70 70 70 62 70 58 70 70 70  2 70 46 70 70 70 86 70 82 70 70 70 26
 71 71 71 71 91 71 65 71 71 71 85 71 35 71 71 71 55 71 29 71 71 71 49 71 95 71 71 71 19 71 89 71 71 71 13 71 59 71 71 71 79 71 53 71 71 71 73 71 23 71 71 71 43 71 17 71 71 71 37 71 83 71 71 71  7 71 77 71 71 71  1 71 47 71 71 71 67 71 41 71 71 71 61 71 11 71 71 71 31 71  5 71 71 71 25
 72 72 72 72 72 72 24 72 72 72 24 72 72 72 72 72 72 72 24 72 72 72 24 72 72 72 72 72 72 72 24 72 72 72 24 72 72 72 72 72 72 72 24 72 72 72 24 72 72 72 72 72 72 72 24 72 72 72 24 72 72 72 72 72 72 72 24 72 72 72 24 72 72 72 72 72 72 72 24 72 72 72 24 72 72 72 72 72 72 72 24 72 72 72 24
 73 73 73 73 53 73 79 73 73 73 59 73 13 73 73 73 89 73 19 73 73 73 95 73 49 73 73 73 29 73 55 73 73 73 35 73 85 73 73 73 65 73 91 73 73 73 71 73 25 73 73 73  5 73 31 73 73 73 11 73 61 73 73 73 41 73 67 73 73 73 47 73  1 73 73 73 77 73  7 73 73 73 83 73 37 73 73 73 17 73 43 73 73 73 23
 74 74 74 74 34 74 38 74 74 74 94 74 50 74 74 74 10 74 14 74 74 74 70 74 26 74 74 74 82 74 86 74 74 74 46 74  2 74 74 74 58 74 62 74 74 74 22 74 74 74 74 74 34 74 38 74 74 74 94 74 50 74 74 74 10 74 14 74 74 74 70 74 26 74 74 74 82 74 86 74 74 74 46 74  2 74 74 74 58 74 62 74 74 74 22
 75 75 75 75 15 75 93 75 75 75 33 75 87 75 75 75 27 75  9 75 75 75 45 75  3 75 75 75 39 75 21 75 75 75 57 75 15 75 75 75 51 75 33 75 75 75 69 75 27 75 75 75 63 75 45 75 75 75 81 75 39 75 75 75 75 75 57 75 75 75 93 75 51 75 75 75 87 75 69 75 75 75  9 75 63 75 75 75  3 75 81 75 75 75 21
 76 76 76 76 92 76 52 76 76 76 68 76 28 76 76 76 44 76  4 76 76 76 20 76 76 76 76 76 92 76 52 76 76 76 68 76 28 76 76 76 44 76  4 76 76 76 20 76 76 76 76 76 92 76 52 76 76 76 68 76 28 76 76 76 44 76  4 76 76 76 20 76 76 76 76 76 92 76 52 76 76 76 68 76 28 76 76 76 44 76  4 76 76 76 20
 77 77 77 77 73 77 11 77 77 77  7 77 65 77 77 77 61 77 95 77 77 77 91 77 53 77 77 77 49 77 83 77 77 77 79 77 41 77 77 77 37 77 71 77 77 77 67 77 29 77 77 77 25 77 59 77 77 77 55 77 17 77 77 77 13 77 47 77 77 77 43 77  5 77 77 77  1 77 35 77 77 77 31 77 89 77 77 77 85 77 23 77 77 77 19
 78 78 78 78 54 78 66 78 78 78 42 78  6 78 78 78 78 78 90 78 78 78 66 78 30 78 78 78  6 78 18 78 78 78 90 78 54 78 78 78 30 78 42 78 78 78 18 78 78 78 78 78 54 78 66 78 78 78 42 78  6 78 78 78 78 78 90 78 78 78 66 78 30 78 78 78  6 78 18 78 78 78 90 78 54 78 78 78 30 78 42 78 78 78 18
 79 79 79 79 35 79 25 79 79 79 77 79 43 79 79 79 95 79 85 79 79 79 41 79  7 79 79 79 59 79 49 79 79 79  5 79 67 79 79 79 23 79 13 79 79 79 65 79 31 79 79 79 83 79 73 79 79 79 29 79 91 79 79 79 47 79 37 79 79 79 89 79 55 79 79 79 11 79  1 79 79 79 53 79 19 79 79 79 71 79 61 79 79 79 17
 80 80 80 80 16 80 80 80 80 80 16 80 80 80 80 80 16 80 80 80 80 80 16 80 80 80 80 80 16 80 80 80 80 80 16 80 80 80 80 80 16 80 80 80 80 80 16 80 80 80 80 80 16 80 80 80 80 80 16 80 80 80 80 80 16 80 80 80 80 80 16 80 80 80 80 80 16 80 80 80 80 80 16 80 80 80 80 80 16 80 80 80 80 80 16
 81 81 81 81 93 81 39 81 81 81 51 81 21 81 81 81 33 81 75 81 81 81 87 81 57 81 81 81 69 81 15 81 81 81 27 81 93 81 81 81  9 81 51 81 81 81 63 81 33 81 81 81 45 81 87 81 81 81  3 81 69 81 81 81 81 81 27 81 81 81 39 81  9 81 81 81 21 81 63 81 81 81 75 81 45 81 81 81 57 81  3 81 81 81 15
 82 82 82 82 74 82 94 82 82 82 86 82 58 82 82 82 50 82 70 82 82 82 62 82 34 82 82 82 26 82 46 82 82 82 38 82 10 82 82 82  2 82 22 82 82 82 14 82 82 82 82 82 74 82 94 82 82 82 86 82 58 82 82 82 50 82 70 82 82 82 62 82 34 82 82 82 26 82 46 82 82 82 38 82 10 82 82 82  2 82 22 82 82 82 14
 83 83 83 83 55 83 53 83 83 83 25 83 95 83 83 83 67 83 65 83 83 83 37 83 11 83 83 83 79 83 77 83 83 83 49 83 23 83 83 83 91 83 89 83 83 83 61 83 35 83 83 83  7 83  5 83 83 83 73 83 47 83 83 83 19 83 17 83 83 83 85 83 59 83 83 83 31 83 29 83 83 83  1 83 71 83 83 83 43 83 41 83 83 83 13
 84 84 84 84 36 84 12 84 84 84 60 84 36 84 84 84 84 84 60 84 84 84 12 84 84 84 84 84 36 84 12 84 84 84 60 84 36 84 84 84 84 84 60 84 84 84 12 84 84 84 84 84 36 84 12 84 84 84 60 84 36 84 84 84 84 84 60 84 84 84 12 84 84 84 84 84 36 84 12 84 84 84 60 84 36 84 84 84 84 84 60 84 84 84 12
 85 85 85 85 17 85 67 85 85 85 95 85 73 85 85 85  5 85 55 85 85 85 83 85 61 85 85 85 89 85 43 85 85 85 71 85 49 85 85 85 77 85 31 85 85 85 59 85 37 85 85 85 65 85 19 85 85 85 47 85 25 85 85 85 53 85  7 85 85 85 35 85 13 85 85 85 41 85 91 85 85 85 23 85  1 85 85 85 29 85 79 85 85 85 11
 86 86 86 86 94 86 26 86 86 86 34 86 14 86 86 86 22 86 50 86 86 86 58 86 38 86 86 86 46 86 74 86 86 86 82 86 62 86 86 86 70 86  2 86 86 86 10 86 86 86 86 86 94 86 26 86 86 86 34 86 14 86 86 86 22 86 50 86 86 86 58 86 38 86 86 86 46 86 74 86 86 86 82 86 62 86 86 86 70 86  2 86 86 86 10
 87 87 87 87 75 87 81 87 87 87 69 87 51 87 87 87 39 87 45 87 87 87 33 87 15 87 87 87  3 87  9 87 87 87 93 87 75 87 87 87 63 87 69 87 87 87 57 87 39 87 87 87 27 87 33 87 87 87 21 87  3 87 87 87 87 87 93 87 87 87 81 87 63 87 87 87 51 87 57 87 87 87 45 87 27 87 87 87 15 87 21 87 87 87  9
 88 88 88 88 56 88 40 88 88 88  8 88 88 88 88 88 56 88 40 88 88 88  8 88 88 88 88 88 56 88 40 88 88 88  8 88 88 88 88 88 56 88 40 88 88 88  8 88 88 88 88 88 56 88 40 88 88 88  8 88 88 88 88 88 56 88 40 88 88 88  8 88 88 88 88 88 56 88 40 88 88 88  8 88 88 88 88 88 56 88 40 88 88 88  8
 89 89 89 89 37 89 95 89 89 89 43 89 29 89 89 89 73 89 35 89 89 89 79 89 65 89 89 89 13 89 71 89 89 89 19 89  5 89 89 89 49 89 11 89 89 89 55 89 41 89 89 89 85 89 47 89 89 89 91 89 77 89 89 89 25 89 83 89 89 89 31 89 17 89 89 89 61 89 23 89 89 89 67 89 53 89 89 89  1 89 59 89 89 89  7
 90 90 90 90 18 90 54 90 90 90 78 90 66 90 90 90 90 90 30 90 90 90 54 90 42 90 90 90 66 90  6 90 90 90 30 90 18 90 90 90 42 90 78 90 90 90  6 90 90 90 90 90 18 90 54 90 90 90 78 90 66 90 90 90 90 90 30 90 90 90 54 90 42 90 90 90 66 90  6 90 90 90 30 90 18 90 90 90 42 90 78 90 90 90  6
 91 91 91 91 95 91 13 91 91 91 17 91  7 91 91 91 11 91 25 91 91 91 29 91 19 91 91 91 23 91 37 91 91 91 41 91 31 91 91 91 35 91 49 91 91 91 53 91 43 91 91 91 47 91 61 91 91 91 65 91 55 91 91 91 59 91 73 91 91 91 77 91 67 91 91 91 71 91 85 91 91 91 89 91 79 91 91 91 83 91  1 91 91 91  5
 92 92 92 92 76 92 68 92 92 92 52 92 44 92 92 92 28 92 20 92 92 92  4 92 92 92 92 92 76 92 68 92 92 92 52 92 44 92 92 92 28 92 20 92 92 92  4 92 92 92 92 92 76 92 68 92 92 92 52 92 44 92 92 92 28 92 20 92 92 92  4 92 92 92 92 92 76 92 68 92 92 92 52 92 44 92 92 92 28 92 20 92 92 92  4
 93 93 93 93 57 93 27 93 93 93 87 93 81 93 93 93 45 93 15 93 93 93 75 93 69 93 93 93 33 93  3 93 93 93 63 93 57 93 93 93 21 93 87 93 93 93 51 93 45 93 93 93  9 93 75 93 93 93 39 93 33 93 93 93 93 93 63 93 93 93 27 93 21 93 93 93 81 93 51 93 93 93 15 93  9 93 93 93 69 93 39 93 93 93  3
 94 94 94 94 38 94 82 94 94 94 26 94 22 94 94 94 62 94 10 94 94 94 50 94 46 94 94 94 86 94 34 94 94 94 74 94 70 94 94 94 14 94 58 94 94 94  2 94 94 94 94 94 38 94 82 94 94 94 26 94 22 94 94 94 62 94 10 94 94 94 50 94 46 94 94 94 86 94 34 94 94 94 74 94 70 94 94 94 14 94 58 94 94 94  2
 95 95 95 95 19 95 41 95 95 95 61 95 59 95 95 95 79 95  5 95 95 95 25 95 23 95 95 95 43 95 65 95 95 95 85 95 83 95 95 95  7 95 29 95 95 95 49 95 47 95 95 95 67 95 89 95 95 95 13 95 11 95 95 95 31 95 53 95 95 95 73 95 71 95 95 95 91 95 17 95 95 95 37 95 35 95 95 95 55 95 77 95 95 95  1
----------------------------------
Navadna potenca: 
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  2  4  8 16 32 64 32 64 32 64
  1  1  1  1  1  1  1  1  1  1  1  3  9 27 81 51 57 75 33  3  9
  1  1  1  1  1  1  1  1  1  1  1  4 16 64 64 64 64 64 64 64 64
 73 77  1  5 25 29 49 53 73 77  1  5 25 29 49 53 73 77  1  5 25
  1  1  1  1  1  1  1  1  1  1  1  6 36 24 48  0  0  0  0  0  0
 49 55  1  7 49 55  1  7 49 55  1  7 49 55  1  7 49 55  1  7 49
  1  1  1  1  1  1  1  1  1  1  1  8 64 32 64 32 64 32 64 32 64
  1  1  1  1  1  1  1  1  1  1  1  9 81 57 33  9 81 57 33  9 81
  1  1  1  1  1  1  1  1  1  1  1 10  4 40 16 64 64 64 64 64 64
 73 35  1 11 25 83 49 59 73 35  1 11 25 83 49 59 73 35  1 11 25
  1  1  1  1  1  1  1  1  1  1  1 12 48  0  0  0  0  0  0  0  0
 25 37  1 13 73 85 49 61 25 37  1 13 73 85 49 61 25 37  1 13 73
  1  1  1  1  1  1  1  1  1  1  1 14  4 56 16 32 64 32 64 32 64
  1  1  1  1  1  1  1  1  1  1  1 15 33 15 33 15 33 15 33 15 33
  1  1  1  1  1  1  1  1  1  1  1 16 64 64 64 64 64 64 64 64 64
  1 17  1 17  1 17  1 17  1 17  1 17  1 17  1 17  1 17  1 17  1
  1  1  1  1  1  1  1  1  1  1  1 18 36 72 48  0  0  0  0  0  0
 25 91  1 19 73 43 49 67 25 91  1 19 73 43 49 67 25 91  1 19 73
  1  1  1  1  1  1  1  1  1  1  1 20 16 32 64 32 64 32 64 32 64
  1  1  1  1  1  1  1  1  1  1  1 21 57 45 81 69  9 93 33 21 57
  1  1  1  1  1  1  1  1  1  1  1 22  4 88 16 64 64 64 64 64 64
 49 71  1 23 49 71  1 23 49 71  1 23 49 71  1 23 49 71  1 23 49
  1  1  1  1  1  1  1  1  1  1  1 24  0  0  0  0  0  0  0  0  0
 49 73  1 25 49 73  1 25 49 73  1 25 49 73  1 25 49 73  1 25 49
  1  1  1  1  1  1  1  1  1  1  1 26  4  8 16 32 64 32 64 32 64
  1  1  1  1  1  1  1  1  1  1  1 27 57  3 81 75  9 51 33 27 57
  1  1  1  1  1  1  1  1  1  1  1 28 16 64 64 64 64 64 64 64 64
 25 53  1 29 73  5 49 77 25 53  1 29 73  5 49 77 25 53  1 29 73
  1  1  1  1  1  1  1  1  1  1  1 30 36 24 48  0  0  0  0  0  0
  1 31  1 31  1 31  1 31  1 31  1 31  1 31  1 31  1 31  1 31  1
  1  1  1  1  1  1  1  1  1  1  1 32 64 32 64 32 64 32 64 32 64
  1  1  1  1  1  1  1  1  1  1  1 33 33 33 33 33 33 33 33 33 33
  1  1  1  1  1  1  1  1  1  1  1 34  4 40 16 64 64 64 64 64 64
 25 11  1 35 73 59 49 83 25 11  1 35 73 59 49 83 25 11  1 35 73
  1  1  1  1  1  1  1  1  1  1  1 36 48  0  0  0  0  0  0  0  0
 73 13  1 37 25 61 49 85 73 13  1 37 25 61 49 85 73 13  1 37 25
  1  1  1  1  1  1  1  1  1  1  1 38  4 56 16 32 64 32 64 32 64
  1  1  1  1  1  1  1  1  1  1  1 39 81 87 33 39 81 87 33 39 81
  1  1  1  1  1  1  1  1  1  1  1 40 64 64 64 64 64 64 64 64 64
 49 89  1 41 49 89  1 41 49 89  1 41 49 89  1 41 49 89  1 41 49
  1  1  1  1  1  1  1  1  1  1  1 42 36 72 48  0  0  0  0  0  0
 73 67  1 43 25 19 49 91 73 67  1 43 25 19 49 91 73 67  1 43 25
  1  1  1  1  1  1  1  1  1  1  1 44 16 32 64 32 64 32 64 32 64
  1  1  1  1  1  1  1  1  1  1  1 45  9 21 81 93 57 69 33 45  9
  1  1  1  1  1  1  1  1  1  1  1 46  4 88 16 64 64 64 64 64 64
  1 47  1 47  1 47  1 47  1 47  1 47  1 47  1 47  1 47  1 47  1
  1  1  1  1  1  1  1  1  1  1  1 48  0  0  0  0  0  0  0  0  0
  1 49  1 49  1 49  1 49  1 49  1 49  1 49  1 49  1 49  1 49  1
  1  1  1  1  1  1  1  1  1  1  1 50  4  8 16 32 64 32 64 32 64
  1  1  1  1  1  1  1  1  1  1  1 51  9 75 81  3 57 27 33 51  9
  1  1  1  1  1  1  1  1  1  1  1 52 16 64 64 64 64 64 64 64 64
 73 29  1 53 25 77 49  5 73 29  1 53 25 77 49  5 73 29  1 53 25
  1  1  1  1  1  1  1  1  1  1  1 54 36 24 48  0  0  0  0  0  0
 49  7  1 55 49  7  1 55 49  7  1 55 49  7  1 55 49  7  1 55 49
  1  1  1  1  1  1  1  1  1  1  1 56 64 32 64 32 64 32 64 32 64
  1  1  1  1  1  1  1  1  1  1  1 57 81  9 33 57 81  9 33 57 81
  1  1  1  1  1  1  1  1  1  1  1 58  4 40 16 64 64 64 64 64 64
 73 83  1 59 25 35 49 11 73 83  1 59 25 35 49 11 73 83  1 59 25
  1  1  1  1  1  1  1  1  1  1  1 60 48  0  0  0  0  0  0  0  0
 25 85  1 61 73 37 49 13 25 85  1 61 73 37 49 13 25 85  1 61 73
  1  1  1  1  1  1  1  1  1  1  1 62  4 56 16 32 64 32 64 32 64
  1  1  1  1  1  1  1  1  1  1  1 63 33 63 33 63 33 63 33 63 33
  1  1  1  1  1  1  1  1  1  1  1 64 64 64 64 64 64 64 64 64 64
  1 65  1 65  1 65  1 65  1 65  1 65  1 65  1 65  1 65  1 65  1
  1  1  1  1  1  1  1  1  1  1  1 66 36 72 48  0  0  0  0  0  0
 25 43  1 67 73 91 49 19 25 43  1 67 73 91 49 19 25 43  1 67 73
  1  1  1  1  1  1  1  1  1  1  1 68 16 32 64 32 64 32 64 32 64
  1  1  1  1  1  1  1  1  1  1  1 69 57 93 81 21  9 45 33 69 57
  1  1  1  1  1  1  1  1  1  1  1 70  4 88 16 64 64 64 64 64 64
 49 23  1 71 49 23  1 71 49 23  1 71 49 23  1 71 49 23  1 71 49
  1  1  1  1  1  1  1  1  1  1  1 72  0  0  0  0  0  0  0  0  0
 49 25  1 73 49 25  1 73 49 25  1 73 49 25  1 73 49 25  1 73 49
  1  1  1  1  1  1  1  1  1  1  1 74  4  8 16 32 64 32 64 32 64
  1  1  1  1  1  1  1  1  1  1  1 75 57 51 81 27  9  3 33 75 57
  1  1  1  1  1  1  1  1  1  1  1 76 16 64 64 64 64 64 64 64 64
 25  5  1 77 73 53 49 29 25  5  1 77 73 53 49 29 25  5  1 77 73
  1  1  1  1  1  1  1  1  1  1  1 78 36 24 48  0  0  0  0  0  0
  1 79  1 79  1 79  1 79  1 79  1 79  1 79  1 79  1 79  1 79  1
  1  1  1  1  1  1  1  1  1  1  1 80 64 32 64 32 64 32 64 32 64
  1  1  1  1  1  1  1  1  1  1  1 81 33 81 33 81 33 81 33 81 33
  1  1  1  1  1  1  1  1  1  1  1 82  4 40 16 64 64 64 64 64 64
 25 59  1 83 73 11 49 35 25 59  1 83 73 11 49 35 25 59  1 83 73
  1  1  1  1  1  1  1  1  1  1  1 84 48  0  0  0  0  0  0  0  0
 73 61  1 85 25 13 49 37 73 61  1 85 25 13 49 37 73 61  1 85 25
  1  1  1  1  1  1  1  1  1  1  1 86  4 56 16 32 64 32 64 32 64
  1  1  1  1  1  1  1  1  1  1  1 87 81 39 33 87 81 39 33 87 81
  1  1  1  1  1  1  1  1  1  1  1 88 64 64 64 64 64 64 64 64 64
 49 41  1 89 49 41  1 89 49 41  1 89 49 41  1 89 49 41  1 89 49
  1  1  1  1  1  1  1  1  1  1  1 90 36 72 48  0  0  0  0  0  0
 73 19  1 91 25 67 49 43 73 19  1 91 25 67 49 43 73 19  1 91 25
  1  1  1  1  1  1  1  1  1  1  1 92 16 32 64 32 64 32 64 32 64
  1  1  1  1  1  1  1  1  1  1  1 93  9 69 81 45 57 21 33 93  9
  1  1  1  1  1  1  1  1  1  1  1 94  4 88 16 64 64 64 64 64 64
  1 95  1 95  1 95  1 95  1 95  1 95  1 95  1 95  1 95  1 95  1
----------------------------------
Kvadratni koreni: 
0 -> 4
1 -> 8
2 -> 0
3 -> 0
4 -> 16
5 -> 0
6 -> 0
7 -> 0
8 -> 0
9 -> 4
10 -> 0
11 -> 0
12 -> 0
13 -> 0
14 -> 0
15 -> 0
16 -> 8
17 -> 0
18 -> 0
19 -> 0
20 -> 0
21 -> 0
22 -> 0
23 -> 0
24 -> 0
25 -> 8
26 -> 0
27 -> 0
28 -> 0
29 -> 0
30 -> 0
31 -> 0
32 -> 0
33 -> 4
34 -> 0
35 -> 0
36 -> 8
37 -> 0
38 -> 0
39 -> 0
40 -> 0
41 -> 0
42 -> 0
43 -> 0
44 -> 0
45 -> 0
46 -> 0
47 -> 0
48 -> 4
49 -> 8
50 -> 0
51 -> 0
52 -> 0
53 -> 0
54 -> 0
55 -> 0
56 -> 0
57 -> 4
58 -> 0
59 -> 0
60 -> 0
61 -> 0
62 -> 0
63 -> 0
64 -> 8
65 -> 0
66 -> 0
67 -> 0
68 -> 0
69 -> 0
70 -> 0
71 -> 0
72 -> 0
73 -> 8
74 -> 0
75 -> 0
76 -> 0
77 -> 0
78 -> 0
79 -> 0
80 -> 0
81 -> 4
82 -> 0
83 -> 0
84 -> 0
85 -> 0
86 -> 0
87 -> 0
88 -> 0
89 -> 0
90 -> 0
91 -> 0
92 -> 0
93 -> 0
94 -> 0
95 -> 0
----------------------------------
Multiplikativni Generator: 

----------------------------------
